ID_REF	VALUE
1552421_a_at	2.0558
1552422_at	3.2689
1552423_at	5.7262
1552424_at	2.4991
1552425_a_at	4.1139
1552426_a_at	12.08
1552427_at	3.7725
1552430_at	2.9857
1552432_at	2.811
1552436_a_at	2.5093
1552438_a_at	2.3424
1552439_s_at	2.765
1552440_at	2.7538
1552445_a_at	1.8403
1552448_a_at	2.3998
1552449_a_at	2.1163
1552450_a_at	2.4724
1552452_at	2.4314
1552453_a_at	3.3452
1552455_at	3.3185
1552456_a_at	2.966
1552457_a_at	2.9867
1552458_at	2.4889
1552459_a_at	2.3296
1552461_at	2.0704
1552463_at	2.4912
1552466_x_at	3.4557
1552467_at	3.0414
1552468_a_at	3.0797
1552470_a_at	3.0674
1552472_a_at	6.0049
1552473_at	3.2522
1552474_a_at	4.7773
1552476_s_at	2.4533
1552477_a_at	7.0849
1552478_a_at	4.4317
1552480_s_at	3.3707
1552481_s_at	8.1839
1552482_at	4.9563
1552484_at	2.5944
1552485_at	4.2746
1552486_s_at	5.4812
1552487_a_at	8.4088
1552489_s_at	2.8416
1552490_at	2.9405
1552491_at	5.2148
1552493_s_at	2.4947
1552494_at	2.8152
1552496_a_at	5.1187
1552497_a_at	2.5335
1552498_at	2.5037
1552499_a_at	2.6901
1552501_a_at	2.9702
1552502_s_at	4.9545
1552503_at	2.5044
1552504_a_at	2.7023
1552506_at	2.0751
1552507_at	2.6517
1552508_at	2.7999
1552509_a_at	7.6163
1552510_at	3.2016
1552511_a_at	2.1656
1552514_at	3.3991
1552515_at	3.1118
1552516_a_at	2.9324
1552518_s_at	5.0453
1552519_at	6.5194
1552520_at	3.3919
1552521_a_at	2.9002
1552522_at	2.0667
1552523_a_at	2.7793
1552524_at	2.618
1552526_at	3.1106
1552528_at	3.0205
1552531_a_at	3.5719
1552532_a_at	11.628
1552535_at	3.1533
1552536_at	7.5224
1552538_a_at	2.7759
1552540_s_at	4.2745
1552541_at	3.3693
1552542_s_at	2.2757
1552543_a_at	2.9562
1552544_at	10.7188
1552546_a_at	3.9786
1552548_at	2.6285
1552549_a_at	2.8502
1552552_s_at	2.3859
1552553_a_at	4.0859
1552554_a_at	2.0818
1552555_at	2.9826
1552557_a_at	3.1173
1552558_a_at	2.9802
1552559_a_at	2.4213
1552562_at	3.9359
1552563_a_at	2.7871
1552564_at	2.7697
1552566_at	4.506
1552568_at	2.5356
1552569_a_at	2.7811
1552570_at	3.1801
1552572_a_at	3.4285
1552573_s_at	3.5985
1552575_a_at	9.5141
1552576_at	3.2423
1552578_a_at	3.3528
1552579_a_at	2.8225
1552580_at	3.0953
1552582_at	2.1186
1552583_s_at	2.5384
1552584_at	5.3275
1552585_s_at	2.9102
1552586_at	3.0131
1552587_at	1.7375
1552588_a_at	1.9572
1552590_a_at	2.064
1552592_at	2.785
1552594_at	3.3378
1552596_at	3.0349
1552598_at	2.4859
1552599_at	1.729
1552602_at	2.5741
1552604_at	2.3838
1552605_s_at	2.1416
1552607_at	6.6175
1552608_at	2.7464
1552609_s_at	2.8275
1552610_a_at	5.6438
1552611_a_at	6.2857
1552612_at	5.5748
1552613_s_at	6.3548
1552615_at	4.6817
1552616_a_at	3.2065
1552617_a_at	6.7137
1552618_at	4.8701
1552619_a_at	4.4195
1552620_at	13.2919
1552621_at	7.5857
1552622_s_at	8.5119
1552623_at	2.4665
1552625_a_at	5.8629
1552626_a_at	3.8012
1552627_a_at	4.2557
1552628_a_at	9.5808
1552629_a_at	2.1613
1552630_a_at	2.9546
1552631_a_at	3.7528
1552632_a_at	4.4655
1552633_at	3.5078
1552634_a_at	5.3781
1552637_at	2.4789
1552639_at	2.6398
1552641_s_at	3.2789
1552643_at	5.3697
1552644_a_at	3.21
1552646_at	6.1682
1552648_a_at	3.1405
1552649_a_at	2.7986
1552651_a_at	3.0729
1552652_at	3.66
1552656_s_at	2.9069
1552657_a_at	2.6814
1552658_a_at	5.5844
1552660_a_at	2.8093
1552661_at	2.6396
1552662_a_at	2.2851
1552663_a_at	2.6734
1552664_at	11.6427
1552665_at	2.9499
1552666_a_at	2.9519
1552667_a_at	3.3566
1552669_at	2.2358
1552670_a_at	3.4171
1552671_a_at	4.4312
1552672_a_at	3.5456
1552673_at	1.703
1552674_at	2.7772
1552675_at	3.2547
1552676_at	2.9982
1552677_a_at	3.61
1552678_a_at	3.819
1552680_a_at	2.7272
1552682_a_at	2.1664
1552684_a_at	2.8293
1552685_a_at	7.7695
1552686_at	2.2147
1552687_a_at	3.3676
1552689_at	9.2348
1552690_a_at	2.9333
1552691_at	2.4983
1552693_at	2.558
1552694_at	4.0049
1552695_a_at	3.8166
1552696_at	3.3019
1552698_at	2.8241
1552701_a_at	8.0085
1552703_s_at	8.799
1552705_at	4.7341
1552708_a_at	3.423
1552711_a_at	7.9105
1552712_a_at	7.7679
1552713_a_at	2.3657
1552714_at	2.1848
1552715_a_at	2.0486
1552716_at	4.1269
1552717_s_at	2.9227
1552718_at	3.7383
1552719_at	4.7258
1552721_a_at	3.5096
1552722_at	2.9277
1552724_at	3.0781
1552725_s_at	2.8943
1552726_at	5.4368
1552727_s_at	5.6505
1552729_at	3.9175
1552730_at	2.4806
1552731_at	3.6346
1552732_at	2.5836
1552733_at	8.7326
1552734_at	3.8371
1552735_at	5.1782
1552736_a_at	2.2444
1552737_s_at	3.0165
1552738_a_at	4.7016
1552739_s_at	5.6142
1552740_at	4.8468
1552742_at	5.5194
1552743_at	2.7368
1552745_at	2.1004
1552747_a_at	3.2152
1552749_a_at	3.6654
1552750_at	2.1266
1552751_a_at	2.8887
1552752_a_at	3.079
1552754_a_at	7.2945
1552755_at	4.3352
1552757_s_at	1.9387
1552758_at	2.7985
1552760_at	2.4928
1552761_at	3.3469
1552763_at	3.8037
1552765_x_at	3.005
1552766_at	2.1382
1552767_a_at	4.9382
1552768_at	2.9316
1552769_at	3.1827
1552770_s_at	3.9642
1552771_a_at	2.7609
1552772_at	2.3375
1552773_at	3.1059
1552774_a_at	6.0845
1552775_at	2.6606
1552777_a_at	4.5432
1552779_a_at	2.657
1552782_at	3.2261
1552783_at	2.6157
1552785_at	4.3931
1552787_at	3.0753
1552788_a_at	2.9759
1552789_at	8.2259
1552790_a_at	8.1634
1552791_a_at	2.0501
1552792_at	3.6597
1552793_at	1.9962
1552794_a_at	4.8264
1552796_a_at	2.1382
1552797_s_at	13.0976
1552798_a_at	3.0606
1552799_at	3.1975
1552800_at	2.764
1552801_at	1.8983
1552803_a_at	3.6423
1552804_a_at	3.4459
1552806_a_at	3.5393
1552807_a_at	6.394
1552808_at	3.0141
1552809_at	2.6787
1552811_at	3.958
1552812_a_at	2.891
1552813_at	3.0202
1552814_a_at	2.6702
1552816_at	2.7183
1552818_a_at	2.4323
1552819_at	2.6427
1552822_at	3.15
1552825_at	2.9553
1552826_at	3.0507
1552827_s_at	2.4108
1552828_at	2.3085
1552829_at	9.0254
1552830_at	2.782
1552833_at	2.9741
1552834_at	3.5135
1552835_at	2.8653
1552836_at	3.6306
1552837_at	2.3323
1552839_at	2.441
1552841_s_at	1.8611
1552842_at	2.6669
1552843_at	2.9407
1552845_at	3.5083
1552846_s_at	3.6484
1552848_a_at	3.1109
1552849_at	2.3793
1552851_at	2.4285
1552852_a_at	3.2408
1552853_at	2.5461
1552854_a_at	3.0644
1552856_at	3.0594
1552857_a_at	2.5657
1552858_at	2.2454
1552860_at	2.1978
1552862_at	10.6296
1552863_a_at	2.284
1552865_a_at	2.6231
1552867_at	3.6077
1552868_at	2.9524
1552870_s_at	7.2139
1552872_at	3.5813
1552873_s_at	3.2995
1552875_a_at	2.612
1552876_at	2.3136
1552877_s_at	2.2919
1552878_at	1.9521
1552879_a_at	2.9575
1552880_at	3.5525
1552882_a_at	6.3779
1552884_at	2.8093
1552885_a_at	3.2157
1552887_at	3.3026
1552889_a_at	3.7855
1552890_a_at	3.1649
1552892_at	3.327
1552893_at	2.6007
1552895_a_at	2.526
1552897_a_at	2.3732
1552898_a_at	2.3919
1552899_at	2.3091
1552900_a_at	2.3288
1552902_a_at	2.4842
1552903_at	3.3419
1552904_at	2.2981
1552906_at	2.8657
1552908_at	4.4517
1552910_at	2.2566
1552911_at	2.9117
1552912_a_at	1.9327
1552913_at	2.4019
1552914_a_at	3.4558
1552915_at	2.4614
1552917_at	2.3319
1552919_at	2.7595
1552921_a_at	3.8276
1552922_at	2.2153
1552923_a_at	2.713
1552924_a_at	4.0466
1552925_at	2.3318
1552927_at	3.2117
1552928_s_at	3.0197
1552929_at	2.3195
1552930_at	4.07
1552931_a_at	4.5131
1552932_at	2.4175
1552933_at	2.8226
1552935_at	3.4779
1552937_s_at	3.7104
1552938_at	2.5486
1552939_at	2.2528
1552940_at	2.8877
1552942_at	2.4447
1552943_at	1.988
1552944_a_at	2.7261
1552946_at	3.7259
1552947_x_at	3.0372
1552948_at	2.7952
1552950_at	2.2303
1552952_at	2.8296
1552953_a_at	2.9475
1552954_at	2.5107
1552955_at	2.748
1552957_at	2.2999
1552960_at	3.6748
1552961_at	2.4707
1552964_at	2.3242
1552965_a_at	2.4491
1552967_at	2.0875
1552969_a_at	3.0806
1552970_s_at	2.6052
1552971_at	2.2371
1552972_at	2.1549
1552973_at	2.427
1552974_at	3.098
1552975_x_at	3.7631
1552976_at	2.463
1552977_a_at	4.8509
1552978_a_at	3.2391
1552979_at	2.7994
1552980_at	11.0558
1552982_a_at	2.3655
1552985_at	3.203
1552986_at	2.9756
1552987_a_at	2.2343
1552988_at	2.6399
1552990_at	2.5367
1552991_at	2.5101
1552993_at	2.1959
1552995_at	2.653
1552997_a_at	2.5847
1552998_at	1.99
1552999_a_at	3.552
1553002_at	2.9148
1553003_at	2.9219
1553004_at	2.7696
1553006_at	2.1117
1553007_a_at	3.2224
1553009_s_at	2.5721
1553011_at	2.2753
1553013_at	1.8765
1553015_a_at	3.7092
1553016_at	2.2925
1553019_at	2.6336
1553020_at	3.3223
1553021_s_at	2.8793
1553022_at	2.3818
1553023_a_at	3.3884
1553024_at	2.1064
1553025_at	3.4931
1553027_a_at	2.4294
1553028_at	3.0433
1553030_a_at	5.8501
1553031_at	4.9223
1553032_at	2.4596
1553033_at	2.3316
1553034_at	5.3647
1553036_at	3.0205
1553037_a_at	3.8647
1553039_a_at	3.0825
1553041_at	2.4314
1553042_a_at	3.3883
1553043_a_at	2.6681
1553044_at	2.1198
1553045_at	2.8385
1553046_s_at	2.9695
1553047_at	3.177
1553048_a_at	3.947
1553051_s_at	2.9435
1553052_at	2.8742
1553053_at	2.4025
1553055_a_at	2.6093
1553057_at	3.5179
1553058_at	3.1321
1553059_at	3.213
1553060_at	2.5044
1553061_at	2.5251
1553062_at	6.3142
1553063_at	3.4036
1553064_at	3.6659
1553066_at	2.1485
1553067_a_at	5.9669
1553069_at	2.6753
1553070_a_at	2.4481
1553071_a_at	2.8111
1553072_at	5.6869
1553074_at	1.9711
1553075_a_at	2.1471
1553076_at	2.4168
1553077_at	5.6833
1553078_at	2.6445
1553079_at	2.6531
1553080_at	2.5545
1553081_at	7.9642
1553082_at	2.7531
1553083_at	1.9504
1553084_at	2.1956
1553086_at	2.1324
1553087_at	2.1485
1553088_a_at	2.4774
1553089_a_at	3.8118
1553093_a_at	2.6157
1553094_at	3.2674
1553096_s_at	3.6855
1553099_at	5.762
1553101_a_at	6.8718
1553102_a_at	6.9706
1553103_at	10.0433
1553105_s_at	3.8483
1553106_at	4.8791
1553107_s_at	4.9123
1553108_at	4.5625
1553111_a_at	8.4832
1553112_s_at	4.0397
1553113_s_at	10.4392
1553114_a_at	8.9555
1553115_at	3.5644
1553117_a_at	5.6361
1553118_at	5.0076
1553120_at	2.6669
1553122_s_at	4.7163
1553123_at	2.7135
1553125_x_at	2.4391
1553126_a_at	2.7631
1553127_a_at	3.7066
1553129_at	2.4462
1553130_at	3.1589
1553131_a_at	2.7154
1553132_a_at	7.5319
1553133_at	2.5692
1553134_s_at	2.5751
1553136_at	3.892
1553137_s_at	3.5076
1553138_a_at	2.7422
1553139_s_at	3.166
1553140_at	3.4797
1553141_at	3.6404
1553142_at	5.3121
1553145_at	5.2099
1553146_at	2.4139
1553147_at	2.6044
1553148_a_at	3.1828
1553150_at	4.829
1553151_at	2.7262
1553153_at	1.7676
1553155_x_at	1.5633
1553156_at	3.6613
1553157_at	2.9052
1553158_at	2.8924
1553159_at	2.9247
1553162_x_at	3.3337
1553163_at	2.9808
1553165_at	4.0277
1553166_at	2.1955
1553167_a_at	4.3547
1553168_at	2.4033
1553169_at	2.2238
1553171_x_at	1.6551
1553172_at	3.8242
1553174_at	3.0322
1553175_s_at	4.7765
1553176_at	2.2258
1553177_at	2.5036
1553178_a_at	2.2486
1553179_at	2.7468
1553180_at	2.3942
1553181_at	2.6972
1553183_at	2.5094
1553185_at	11.3681
1553186_x_at	9.937
1553188_s_at	2.6798
1553190_s_at	3.2632
1553191_at	2.4402
1553192_at	3.1512
1553193_at	4.8355
1553194_at	3.489
1553196_a_at	2.0824
1553197_at	3.074
1553199_at	2.3877
1553202_at	4.4055
1553204_at	2.6569
1553205_at	3.0132
1553207_at	3.0343
1553208_s_at	3.9733
1553209_at	2.6329
1553211_at	3.2033
1553212_at	6.7034
1553213_a_at	4.2052
1553214_a_at	7.3261
1553215_s_at	4.0249
1553216_at	3.2672
1553217_s_at	3.0704
1553218_a_at	7.0445
1553219_a_at	2.3427
1553220_at	3.3873
1553221_at	2.6062
1553222_at	3.1825
1553224_at	2.8983
1553225_s_at	4.4354
1553226_at	3.7341
1553227_s_at	6.8779
1553228_at	3.9131
1553229_at	3.0044
1553232_at	3.1135
1553234_at	3.4477
1553235_at	2.6667
1553237_x_at	2.5848
1553238_a_at	3.0075
1553239_at	3.4268
1553241_at	2.7951
1553243_at	5.3767
1553244_at	3.0259
1553246_a_at	2.0277
1553247_a_at	6.9436
1553248_at	3.4091
1553249_at	3.2014
1553252_a_at	7.4797
1553253_at	2.8837
1553254_at	2.1693
1553255_at	1.6703
1553257_at	2.4348
1553258_at	2.7265
1553260_s_at	2.6119
1553261_x_at	2.3195
1553262_a_at	2.7242
1553263_at	3.557
1553264_a_at	2.8845
1553265_at	2.6966
1553266_at	2.5615
1553267_a_at	2.727
1553268_at	3.1294
1553269_at	7.1664
1553271_at	6.8242
1553272_at	2.232
1553274_a_at	9.0259
1553275_s_at	5.8945
1553276_at	2.1024
1553277_at	2.6119
1553279_at	3.5535
1553280_at	3.3543
1553281_at	2.2094
1553282_at	2.5531
1553284_s_at	2.7969
1553285_s_at	3.3024
1553286_at	5.016
1553288_a_at	5.02
1553292_s_at	8.6282
1553293_at	2.595
1553295_at	2.261
1553296_at	2.6793
1553297_a_at	2.778
1553298_at	2.2489
1553299_at	2.3716
1553300_a_at	2.3995
1553301_a_at	2.8012
1553303_at	2.7791
1553304_at	3.6461
1553306_at	4.2009
1553310_at	3.0642
1553311_at	3.3207
1553313_s_at	7.7323
1553314_a_at	2.5119
1553315_at	5.3567
1553316_at	2.5262
1553317_s_at	2.2287
1553318_at	2.4329
1553319_at	3.3163
1553320_s_at	1.9275
1553321_a_at	2.1709
1553322_s_at	3.3029
1553323_a_at	3.8566
1553325_at	2.4247
1553326_at	2.5296
1553327_a_at	2.3863
1553328_a_at	3.8016
1553329_at	2.3062
1553330_at	2.2278
1553333_at	3.5441
1553335_x_at	3.1048
1553336_a_at	1.8973
1553338_at	3.3737
1553340_s_at	2.6704
1553341_at	2.525
1553344_at	2.0947
1553346_a_at	2.779
1553347_s_at	2.7983
1553348_a_at	4.9504
1553349_at	5.6282
1553350_at	2.7008
1553351_at	1.9936
1553352_x_at	4.3707
1553354_a_at	3.9075
1553355_at	2.6939
1553356_at	2.2324
1553357_at	2.5539
1553359_at	4.1026
1553361_x_at	3.9508
1553362_at	2.0257
1553363_at	3.1273
1553364_at	5.3311
1553365_at	2.8917
1553366_s_at	3.2403
1553367_a_at	2.9308
1553369_at	2.8825
1553371_at	2.0129
1553372_at	2.6899
1553373_at	2.0244
1553374_at	2.2149
1553375_at	2.1935
1553376_a_at	2.8541
1553378_a_at	2.1889
1553380_at	2.9989
1553383_at	2.9007
1553385_at	2.5437
1553386_at	3.7716
1553387_at	3.4381
1553388_at	4.2336
1553389_at	3.4623
1553390_at	2.4507
1553391_at	2.7104
1553392_at	4.5165
1553394_a_at	5.1248
1553395_a_at	3.5272
1553396_a_at	2.8927
1553397_at	2.7185
1553398_at	2.7602
1553399_a_at	6.4896
1553400_a_at	5.6841
1553401_at	2.9276
1553402_a_at	2.5206
1553403_at	2.7274
1553405_a_at	2.7961
1553407_at	4.832
1553409_at	2.5042
1553410_a_at	2.4705
1553411_s_at	1.9306
1553412_at	3.0951
1553413_at	3.7144
1553415_at	1.8076
1553417_at	2.1409
1553418_a_at	1.879
1553420_at	2.1399
1553422_s_at	2.5133
1553423_a_at	5.3532
1553424_at	2.9205
1553425_at	3.0802
1553426_at	2.8138
1553427_at	2.835
1553428_at	2.2694
1553429_at	3.2573
1553430_a_at	1.9224
1553432_s_at	2.5148
1553433_at	3.5607
1553434_at	3.5035
1553435_at	3.0895
1553436_at	8.3819
1553437_at	2.5793
1553438_at	2.8521
1553439_at	2.5815
1553440_at	2.4974
1553441_at	1.9684
1553442_a_at	2.8462
1553443_at	2.3513
1553444_a_at	2.9735
1553446_at	2.0154
1553447_at	2.3236
1553448_at	1.7471
1553449_at	2.2484
1553450_s_at	2.0641
1553451_at	2.1007
1553452_at	3.0087
1553453_at	3.664
1553454_at	4.7798
1553456_at	2.506
1553457_at	2.0565
1553458_at	2.6294
1553459_at	2.1951
1553460_at	2.2977
1553461_at	1.9354
1553462_at	3.6259
1553464_at	2.3899
1553465_a_at	2.8348
1553466_at	3.1279
1553467_at	2.2739
1553468_at	2.3638
1553470_at	2.2399
1553471_at	2.3805
1553472_at	2.6122
1553474_at	2.2816
1553475_at	2.9962
1553478_at	1.9595
1553479_at	2.8665
1553482_at	3.0362
1553483_at	3.8441
1553484_at	2.0466
1553485_at	2.8565
1553486_a_at	2.1668
1553488_at	2.734
1553489_a_at	2.3351
1553491_at	2.2757
1553492_a_at	2.1095
1553493_a_at	3.9431
1553494_at	4.6815
1553497_at	1.9123
1553498_at	2.6996
1553499_s_at	3.9306
1553500_at	2.1946
1553502_a_at	2.8846
1553504_at	2.0846
1553505_at	6.8168
1553506_at	3.5292
1553507_a_at	1.9559
1553508_at	2.4316
1553510_s_at	5.0883
1553511_at	2.7914
1553512_at	2.6791
1553513_at	2.7988
1553514_a_at	2.7102
1553515_at	2.7215
1553517_at	2.2632
1553518_at	2.4689
1553519_at	1.9841
1553521_at	2.1571
1553523_at	2.2648
1553524_at	2.3378
1553525_at	2.9185
1553526_at	2.5979
1553527_at	2.6558
1553528_a_at	9.0791
1553529_at	2.1416
1553530_a_at	6.1733
1553531_at	2.6935
1553532_a_at	2.9314
1553533_at	2.4575
1553534_at	2.7705
1553535_a_at	4.4691
1553536_at	4.4124
1553537_at	5.6973
1553538_s_at	13.8054
1553539_at	4.6736
1553540_a_at	2.8838
1553541_at	1.7669
1553542_at	3.3537
1553544_at	2.7011
1553545_at	2.2633
1553546_at	1.9582
1553547_at	4.5094
1553549_at	2.3521
1553550_at	2.864
1553551_s_at	13.7062
1553552_at	3.0081
1553553_at	2.6048
1553555_at	2.6037
1553556_at	1.8948
1553558_at	1.7683
1553559_at	3.0853
1553560_at	2.6974
1553561_at	1.8726
1553562_at	3.0893
1553564_at	3.6755
1553565_s_at	2.645
1553566_at	2.6453
1553567_s_at	13.3394
1553568_a_at	3.2863
1553569_at	13.8933
1553570_x_at	14.0954
1553572_a_at	3.0705
1553573_s_at	2.3948
1553574_at	3.6172
1553575_at	13.6758
1553579_a_at	2.3704
1553581_s_at	11.0381
1553582_a_at	2.5488
1553583_a_at	7.5685
1553584_at	2.7993
1553585_a_at	3.8017
1553586_at	2.9319
1553587_a_at	5.0139
1553588_at	13.4111
1553589_a_at	9.9382
1553590_at	3.4466
1553591_at	2.4615
1553592_x_at	2.5407
1553593_a_at	3.0951
1553594_a_at	4.0187
1553599_a_at	8.3173
1553600_at	2.5198
1553601_a_at	2.9529
1553602_at	13.0526
1553603_s_at	8.3771
1553604_at	6.9221
1553605_a_at	6.7376
1553607_at	2.7909
1553608_a_at	2.9871
1553611_s_at	3.0974
1553612_at	5.3864
1553613_s_at	7.1036
1553614_a_at	3.275
1553618_at	3.2481
1553619_a_at	2.5225
1553620_at	2.2584
1553622_a_at	2.3864
1553623_at	2.282
1553625_at	2.8263
1553626_a_at	2.7473
1553627_s_at	3.69
1553629_a_at	2.3975
1553630_at	2.4688
1553633_s_at	3.6088
1553634_a_at	4.0528
1553635_s_at	3.6132
1553636_at	1.9656
1553637_s_at	2.7263
1553639_a_at	3.9528
1553640_at	3.1085
1553641_a_at	2.3329
1553642_at	3.0663
1553644_at	2.3705
1553645_at	3.399
1553646_at	2.6087
1553647_at	3.0977
1553651_at	2.6806
1553652_a_at	2.6592
1553654_at	2.2007
1553655_at	1.9926
1553656_at	2.0863
1553657_at	2.3614
1553658_at	3.3827
1553660_at	3.3802
1553661_a_at	2.4475
1553663_a_at	3.2015
1553666_at	3.4306
1553668_at	4.3456
1553670_at	2.6026
1553672_at	4.2785
1553673_at	3.1664
1553674_at	2.9839
1553675_at	2.248
1553677_a_at	5.0531
1553678_a_at	8.4919
1553679_s_at	3.8089
1553681_a_at	2.9795
1553682_at	4.9454
1553683_s_at	3.9679
1553684_at	2.8741
1553685_s_at	3.0099
1553686_at	4.7047
1553688_at	2.4128
1553689_s_at	7.6995
1553690_at	3.1871
1553691_at	4.0733
1553693_s_at	9.8905
1553694_a_at	4.6089
1553695_a_at	4.7379
1553696_s_at	6.0281
1553697_at	5.299
1553698_a_at	3.7917
1553701_a_at	3.4427
1553702_at	3.386
1553703_at	6.1708
1553704_x_at	6.1124
1553705_a_at	4.1263
1553706_at	3.755
1553708_at	1.9334
1553709_a_at	7.1116
1553710_at	6.4103
1553711_a_at	5.8877
1553713_a_at	3.584
1553715_s_at	3.8984
1553717_at	5.595
1553718_at	10.4316
1553719_s_at	8.6476
1553720_a_at	3.1721
1553721_at	2.3675
1553722_s_at	3.9281
1553723_at	2.597
1553725_s_at	3.6304
1553726_s_at	3.8754
1553727_at	2.6459
1553728_at	2.8839
1553729_s_at	2.6295
1553730_x_at	2.2475
1553732_s_at	3.7632
1553734_at	3.5075
1553736_at	3.0554
1553739_at	2.4178
1553740_a_at	2.8895
1553741_at	2.8509
1553743_at	5.8099
1553746_a_at	3.4694
1553747_at	2.1611
1553749_at	8.9055
1553750_a_at	3.7269
1553752_at	3.3658
1553755_at	3.1126
1553756_at	2.7879
1553757_at	5.0416
1553759_at	5.2901
1553761_at	2.819
1553764_a_at	9.6035
1553765_a_at	2.3103
1553768_a_at	3.9938
1553769_at	2.7446
1553770_a_at	2.8929
1553772_at	4.499
1553775_at	3.8416
1553776_at	2.9495
1553778_at	2.4607
1553780_at	3.649
1553781_at	2.2132
1553785_at	5.4023
1553787_at	6.0007
1553789_a_at	4.471
1553792_at	2.524
1553793_a_at	3.4063
1553794_at	2.5834
1553796_at	2.4695
1553797_a_at	2.5646
1553798_a_at	3.4043
1553799_at	4.1825
1553801_a_at	4.3315
1553802_a_at	2.939
1553803_at	2.8313
1553804_a_at	2.9709
1553805_at	3.2832
1553808_a_at	2.4996
1553809_a_at	2.1981
1553810_a_at	2.9982
1553811_at	2.7323
1553812_at	3.0878
1553813_s_at	2.3178
1553815_a_at	4.6979
1553817_at	2.8275
1553818_x_at	2.9182
1553821_at	2.4662
1553822_at	3.2466
1553823_a_at	2.651
1553826_a_at	2.3374
1553828_at	2.5833
1553829_at	6.1861
1553830_s_at	2.594
1553831_at	2.8744
1553832_at	3.1013
1553834_at	3.6645
1553835_a_at	4.0403
1553837_at	2.9527
1553838_at	2.2883
1553839_at	5.0282
1553840_a_at	5.2075
1553842_at	2.5947
1553843_at	3.3155
1553844_a_at	3.7052
1553845_x_at	3.6541
1553846_at	2.549
1553847_a_at	2.7536
1553849_at	2.2844
1553850_at	2.2135
1553851_at	2.0184
1553852_at	3.3291
1553856_s_at	2.4547
1553857_at	5.3296
1553858_at	8.8061
1553859_at	2.869
1553860_at	2.3907
1553861_at	5.2711
1553863_at	2.1827
1553864_at	3.0485
1553865_a_at	2.1591
1553868_a_at	2.2198
1553869_at	2.6601
1553871_at	2.7859
1553872_at	3.6765
1553873_at	2.508
1553874_a_at	2.4049
1553875_s_at	2.2059
1553876_at	2.5002
1553878_at	2.786
1553879_a_at	2.4697
1553880_at	3.0852
1553881_at	2.27
1553882_at	5.4549
1553883_at	2.2479
1553885_x_at	1.8449
1553886_at	2.7157
1553887_at	2.6967
1553888_at	2.7163
1553889_at	3.0156
1553890_s_at	4.2017
1553891_at	2.7512
1553893_at	3.3655
1553894_at	5.4688
1553895_at	2.2872
1553898_a_at	2.4448
1553900_s_at	3.92
1553901_x_at	4.3283
1553905_at	2.3898
1553906_s_at	11.8976
1553907_a_at	2.5924
1553909_x_at	3.3604
1553910_at	2.5908
1553911_at	3.9115
1553912_at	2.2021
1553914_at	2.4432
1553915_at	3.1282
1553917_at	2.6665
1553918_at	4.3086
