ID_REF	VALUE
1553395_a_at	2.905
1553396_a_at	2.6621
1553397_at	2.6779
1553398_at	2.6358
1553399_a_at	5.9372
1553400_a_at	5.409
1553401_at	2.9614
1553402_a_at	2.6478
1553403_at	2.7062
1553405_a_at	2.6838
1553407_at	4.4214
1553409_at	2.5602
1553410_a_at	2.2562
1553411_s_at	1.6164
1553412_at	3.1332
1553413_at	3.0388
1553415_at	1.6205
1553417_at	2.2827
1553418_a_at	1.848
1553420_at	2.1821
1553422_s_at	2.5504
1553423_a_at	4.3745
1553424_at	2.6436
1553425_at	2.8043
1553426_at	3.3005
1553427_at	2.764
1553428_at	2.0489
1553429_at	3.0211
1553430_a_at	1.7625
1553432_s_at	2.2686
1553433_at	3.9597
1553434_at	3.512
1553435_at	3.3501
1553436_at	2.1643
1553437_at	2.5929
1553438_at	2.8418
1553439_at	2.8374
1553440_at	2.3468
1553441_at	1.9267
1553442_a_at	2.8003
1553443_at	2.1944
1553444_a_at	3.1693
1553446_at	1.9365
1553447_at	2.2055
1553448_at	1.9935
1553449_at	1.9595
1553450_s_at	1.8666
1553451_at	2.1059
1553452_at	3.4619
1553453_at	4.0029
1553454_at	6.3013
1553456_at	2.4458
1553457_at	1.9682
1553458_at	2.4398
1553459_at	2.4722
1553460_at	2.2062
1553461_at	2.0545
1553462_at	3.4223
1553464_at	2.3533
1553465_a_at	2.8441
1553466_at	2.9241
1553467_at	1.8917
1553468_at	2.0024
1553470_at	2.3359
1553471_at	2.6751
1553472_at	2.9262
1553474_at	2.3572
1553475_at	2.8364
1553478_at	2.3144
1553479_at	2.8515
1553482_at	3.0328
1553483_at	3.5853
1553484_at	2.268
1553485_at	3.0927
1553486_a_at	2.1641
1553488_at	2.7516
1553489_a_at	2.3552
1553491_at	2.0231
1553492_a_at	2.1406
1553493_a_at	3.9108
1553494_at	3.9531
1553497_at	2.0789
1553498_at	2.4558
1553499_s_at	3.7814
1553500_at	2.2162
1553502_a_at	2.6215
1553504_at	2.0548
1553505_at	5.0775
1553506_at	3.3071
1553507_a_at	1.999
1553508_at	2.4734
1553510_s_at	4.9623
1553511_at	2.9881
1553512_at	2.9806
1553513_at	2.5215
1553514_a_at	2.4468
1553515_at	2.866
1553517_at	2.2875
1553518_at	2.3134
1553519_at	1.8708
1553521_at	2.1867
1553523_at	2.3983
1553524_at	2.0486
1553525_at	3.0928
1553526_at	2.6002
1553527_at	2.8208
1553528_a_at	8.6662
1553529_at	1.8855
1553530_a_at	6.9829
1553531_at	2.6466
1553532_a_at	2.8134
1553533_at	2.3442
1553534_at	2.6702
1553535_a_at	4.1168
1553536_at	4.4969
1553537_at	5.3746
1553538_s_at	13.4292
1553539_at	4.0068
1553540_a_at	2.8711
1553541_at	1.7724
1553542_at	3.2879
1553544_at	2.767
1553545_at	2.3851
1553546_at	2.1179
1553547_at	4.2669
1553549_at	2.1913
1553550_at	2.8587
1553551_s_at	13.7282
1553552_at	2.9785
1553553_at	2.5259
1553555_at	2.4407
1553556_at	1.9079
1553558_at	1.7249
1553559_at	2.8327
1553560_at	2.7492
1553561_at	1.8298
1553562_at	3.003
1553564_at	3.1285
1553565_s_at	2.6129
1553566_at	2.6816
1553567_s_at	13.1192
1553568_a_at	2.9685
1553569_at	13.8821
1553570_x_at	14.1433
1553572_a_at	2.9984
1553573_s_at	2.2267
1553574_at	2.6858
1553575_at	13.5578
1553579_a_at	2.5784
1553581_s_at	10.9145
1553582_a_at	2.5393
1553583_a_at	5.799
1553584_at	2.7717
1553585_a_at	3.7978
1553586_at	2.9319
1553587_a_at	4.8731
1553588_at	13.2797
1553589_a_at	9.9533
1553590_at	3.5542
1553591_at	2.7609
1553592_x_at	2.4638
1553593_a_at	3.0783
1553594_a_at	3.9959
1553599_a_at	8.3898
1553600_at	2.3123
1553601_a_at	3.1507
1553602_at	12.5823
1553603_s_at	7.8942
1553604_at	5.6813
1553605_a_at	6.0311
1553607_at	2.6598
1553608_a_at	2.9124
1553611_s_at	3.0176
1553612_at	5.6743
1553613_s_at	7.3552
1553614_a_at	5.6424
1553618_at	2.9484
1553619_a_at	2.0566
1553620_at	2.23
1553622_a_at	2.0973
1553623_at	1.7557
1553625_at	2.9597
1553626_a_at	2.3987
1553627_s_at	2.9191
1553629_a_at	2.2152
1553630_at	2.1695
1553633_s_at	3.2595
1553634_a_at	3.4214
1553635_s_at	3.6132
1553636_at	1.8205
1553637_s_at	2.5185
1553639_a_at	3.6327
1553640_at	3.2688
1553641_a_at	2.1961
1553642_at	2.9626
1553644_at	2.2882
1553645_at	4.057
1553646_at	2.7858
1553647_at	2.9515
1553651_at	2.5619
1553652_a_at	2.8107
1553654_at	2.1656
1553655_at	2.1225
1553656_at	2.1035
1553657_at	2.4146
1553658_at	3.4198
1553660_at	3.5447
1553661_a_at	2.5299
1553663_a_at	3.2932
1553666_at	2.8997
1553668_at	4.7072
1553670_at	2.6204
1553672_at	3.918
1553673_at	3.2153
1553674_at	2.6349
1553675_at	2.4293
1553677_a_at	4.0202
1553678_a_at	8.6516
1553679_s_at	3.1547
1553681_a_at	2.7843
1553682_at	5.1594
1553683_s_at	3.9815
1553684_at	2.5366
1553685_s_at	2.7233
1553686_at	4.7975
1553688_at	2.9383
1553689_s_at	7.1195
1553690_at	3.091
1553691_at	3.5455
1553693_s_at	9.4039
1553694_a_at	5.1946
1553695_a_at	4.5722
1553696_s_at	5.4222
1553697_at	5.4382
1553698_a_at	4.2685
1553701_a_at	3.0702
1553702_at	2.9973
1553703_at	6.5427
1553704_x_at	6.2421
1553705_a_at	4.5551
1553706_at	3.1104
1553708_at	1.8061
1553709_a_at	7.0753
1553710_at	3.8322
1553711_a_at	4.0981
1553713_a_at	3.651
1553715_s_at	3.992
1553717_at	5.9878
1553718_at	10.0953
1553719_s_at	9.0155
1553720_a_at	3.1533
1553721_at	2.3038
1553722_s_at	3.867
1553723_at	2.5453
1553725_s_at	3.6526
1553726_s_at	3.7556
1553727_at	2.6899
1553728_at	2.5623
1553729_s_at	2.8236
1553730_x_at	2.2222
1553732_s_at	3.6123
1553734_at	3.1388
1553736_at	4.1284
1553739_at	2.4255
1553740_a_at	2.7947
1553741_at	2.6832
1553743_at	5.2574
1553746_a_at	3.4401
1553747_at	2.1935
1553749_at	9.2029
1553750_a_at	4.0312
1553752_at	3.4388
1553755_at	3.263
1553756_at	3.0641
1553757_at	5.7684
1553759_at	4.8245
1553761_at	2.8924
1553764_a_at	8.9954
1553765_a_at	2.1572
1553768_a_at	4.3379
1553769_at	2.7602
1553770_a_at	2.9592
1553772_at	4.8485
1553775_at	3.9561
1553776_at	2.7638
1553778_at	2.0481
1553780_at	3.0062
1553781_at	2.5502
1553785_at	3.8531
1553787_at	3.7217
1553789_a_at	5.8686
1553792_at	2.7226
1553793_a_at	4.299
1553794_at	2.356
1553796_at	2.6474
1553797_a_at	2.5237
1553798_a_at	3.4579
1553799_at	3.9044
1553801_a_at	4.3706
1553802_a_at	2.9178
1553803_at	2.961
1553804_a_at	3.0715
1553805_at	3.0013
1553808_a_at	2.4645
1553809_a_at	2.219
1553810_a_at	2.493
1553811_at	2.6798
1553812_at	3.152
1553813_s_at	2.3312
1553815_a_at	3.7219
1553817_at	2.9102
1553818_x_at	3.0254
1553821_at	2.4078
1553822_at	3.0604
1553823_a_at	2.461
1553826_a_at	2.4084
1553828_at	2.7145
1553829_at	4.1037
1553830_s_at	2.7329
1553831_at	2.6848
1553832_at	3.2669
1553834_at	4.4406
1553835_a_at	5.1031
1553837_at	2.62
1553838_at	2.3385
1553839_at	4.9875
1553840_a_at	5.2033
1553842_at	2.7485
1553843_at	3.1649
1553844_a_at	3.9214
1553845_x_at	3.5783
1553846_at	2.482
1553847_a_at	2.8727
1553849_at	2.4385
1553850_at	2.2821
1553851_at	1.8862
1553852_at	2.8809
1553856_s_at	2.5227
1553857_at	5.6501
1553858_at	8.8355
1553859_at	3.0208
1553860_at	2.2924
1553861_at	3.6215
1553863_at	2.1783
1553864_at	2.8788
1553865_a_at	2.1116
1553868_a_at	1.7751
1553869_at	2.395
1553871_at	2.6053
1553872_at	3.3735
1553873_at	2.4985
1553874_a_at	2.5979
1553875_s_at	2.1761
1553876_at	2.7808
1553878_at	2.8121
1553879_a_at	2.3711
1553880_at	2.8933
1553881_at	2.3423
1553882_at	4.1521
1553883_at	2.0624
1553885_x_at	1.8684
1553886_at	2.4066
1553887_at	2.2745
1553888_at	2.4974
1553889_at	2.4659
1553890_s_at	4.6802
1553891_at	2.8364
1553893_at	3.2847
1553894_at	5.2667
1553895_at	2.177
1553898_a_at	2.3792
