ID_REF	VALUE
1552535_at	3.2488
1552536_at	8.87
1552538_a_at	3.1735
1552540_s_at	4.1129
1552541_at	3.4677
1552542_s_at	2.2909
1552543_a_at	2.7035
1552544_at	10.3268
1552546_a_at	3.9123
1552548_at	2.7581
1552549_a_at	2.6211
1552552_s_at	2.4753
1552553_a_at	4.7709
1552554_a_at	2.224
1552555_at	2.9588
1552557_a_at	3.6408
1552558_a_at	2.8741
1552559_a_at	2.2359
1552562_at	2.862
1552563_a_at	3.0561
1552564_at	2.826
1552566_at	4.2325
1552568_at	2.62
1552569_a_at	2.5622
1552570_at	3.1248
1552572_a_at	3.2246
1552573_s_at	3.5858
1552575_a_at	8.8244
1552576_at	3.6254
1552578_a_at	3.1399
1552579_a_at	2.5802
1552580_at	2.8404
1552582_at	1.8172
1552583_s_at	2.3795
1552584_at	5.2116
1552585_s_at	2.3028
1552586_at	3.0796
1552587_at	2.2027
1552588_a_at	2.0836
1552590_a_at	1.9831
1552592_at	2.9576
1552594_at	3.384
1552596_at	2.793
1552598_at	2.5486
1552599_at	1.8573
1552602_at	2.5518
1552604_at	2.5561
1552605_s_at	2.1125
1552607_at	7.5496
1552608_at	2.6786
1552609_s_at	2.7249
1552610_a_at	5.8215
1552611_a_at	6.375
1552612_at	5.472
1552613_s_at	6.3409
1552615_at	4.8605
1552616_a_at	3.5992
1552617_a_at	6.6931
1552618_at	5.0688
1552619_a_at	3.9457
1552620_at	12.9214
1552621_at	8.7246
1552622_s_at	9.5378
1552623_at	2.6088
1552625_a_at	5.9628
1552626_a_at	2.9523
1552627_a_at	4.0403
1552628_a_at	9.0965
1552629_a_at	1.9055
1552630_a_at	2.9396
1552631_a_at	3.6889
1552632_a_at	4.3389
1552633_at	3.2984
1552634_a_at	5.3782
1552637_at	2.0235
1552639_at	2.5432
1552641_s_at	2.9159
1552643_at	6.3351
1552644_a_at	3.0927
1552646_at	6.0044
1552648_a_at	2.7711
1552649_a_at	2.7202
1552651_a_at	2.9037
1552652_at	4.4092
1552656_s_at	2.9186
1552657_a_at	2.4755
1552658_a_at	5.5975
1552660_a_at	2.9447
1552661_at	2.8888
1552662_a_at	2.5929
1552663_a_at	2.8258
1552664_at	11.6537
1552665_at	2.9067
1552666_a_at	2.8249
1552667_a_at	3.4052
1552669_at	2.4323
1552670_a_at	3.6401
1552671_a_at	4.6409
1552672_a_at	3.4893
1552673_at	2.0626
1552674_at	2.9312
1552675_at	3.6064
1552676_at	2.8288
1552677_a_at	4.0812
1552678_a_at	3.3676
1552680_a_at	2.9221
1552682_a_at	2.5482
1552684_a_at	2.51
1552685_a_at	8.0377
1552686_at	2.423
1552687_a_at	3.1091
1552689_at	9.3379
1552690_a_at	3.0247
1552691_at	2.9434
1552693_at	2.5147
1552694_at	3.7895
1552695_a_at	3.731
1552696_at	2.9414
1552698_at	2.7613
1552701_a_at	7.2927
1552703_s_at	8.3566
1552705_at	4.7945
1552708_a_at	3.6138
1552711_a_at	7.7636
1552712_a_at	7.5129
1552713_a_at	2.2924
1552714_at	2.4923
1552715_a_at	1.8789
1552716_at	4.1743
1552717_s_at	2.929
1552718_at	3.7456
1552719_at	4.5952
1552721_a_at	3.0869
1552722_at	2.7537
1552724_at	3.4
1552725_s_at	2.4288
1552726_at	6.2701
1552727_s_at	6.3416
1552729_at	3.8764
1552730_at	2.6164
1552731_at	3.315
1552732_at	2.5248
1552733_at	8.308
1552734_at	3.6165
1552735_at	5.6207
1552736_a_at	2.6898
1552737_s_at	2.8327
1552738_a_at	4.5231
1552739_s_at	7.2533
1552740_at	4.7336
1552742_at	5.6306
1552743_at	2.8875
1552745_at	1.9056
1552747_a_at	3.1598
1552749_a_at	3.3543
1552750_at	2.1419
1552751_a_at	2.634
1552752_a_at	3.3727
1552754_a_at	7.2805
1552755_at	3.3458
1552757_s_at	2.0604
1552758_at	2.8908
1552760_at	2.3542
1552761_at	3.0977
1552763_at	4.4086
1552765_x_at	3.5323
1552766_at	2.2001
1552767_a_at	5.4136
1552768_at	2.7006
1552769_at	3.3003
1552770_s_at	3.701
1552771_a_at	2.7107
1552772_at	2.5194
1552773_at	3.0067
1552774_a_at	6.071
1552775_at	2.6563
1552777_a_at	4.411
1552779_a_at	2.8172
1552782_at	3.8147
1552783_at	3.106
1552785_at	5.1622
1552787_at	3.5421
1552788_a_at	3.034
1552789_at	8.6317
1552790_a_at	8.7831
1552791_a_at	2.6828
1552792_at	3.4614
1552793_at	2.1386
1552794_a_at	4.7853
1552796_a_at	2.1591
1552797_s_at	12.9723
1552798_a_at	3.2899
1552799_at	3.4014
1552800_at	2.5779
1552801_at	1.8175
1552803_a_at	3.9452
1552804_a_at	3.3952
1552806_a_at	3.3092
1552807_a_at	5.6822
1552808_at	3.0634
1552809_at	2.7987
1552811_at	3.8197
1552812_a_at	2.9492
1552813_at	2.9139
1552814_a_at	2.5494
1552816_at	2.2102
1552818_a_at	2.6685
1552819_at	2.7586
1552822_at	3.5787
1552825_at	2.5549
1552826_at	3.1146
1552827_s_at	2.4461
1552828_at	2.5043
1552829_at	7.4448
1552830_at	2.7113
1552833_at	2.9741
1552834_at	3.3986
1552835_at	3.0044
1552836_at	2.9361
1552837_at	2.9881
1552839_at	2.5558
1552841_s_at	1.8574
1552842_at	2.8362
1552843_at	2.8983
1552845_at	3.2306
1552846_s_at	3.6059
1552848_a_at	2.6569
1552849_at	2.9031
1552851_at	2.7658
1552852_a_at	3.2886
1552853_at	2.5762
1552854_a_at	2.7372
1552856_at	2.9092
1552857_a_at	2.5657
1552858_at	2.1778
1552860_at	2.2353
1552862_at	10.6528
1552863_a_at	2.499
1552865_a_at	2.7278
1552867_at	3.3643
1552868_at	2.8301
1552870_s_at	5.9167
1552872_at	3.4019
1552873_s_at	3.308
1552875_a_at	2.5401
1552876_at	2.224
1552877_s_at	2.2952
1552878_at	1.7758
1552879_a_at	3.3764
1552880_at	3.5726
1552882_a_at	5.9838
1552884_at	2.6592
1552885_a_at	3.0762
1552887_at	3.3853
1552889_a_at	3.97
1552890_a_at	2.8724
1552892_at	3.1224
1552893_at	2.6053
1552895_a_at	2.6425
1552897_a_at	2.5083
1552898_a_at	2.4543
1552899_at	2.2588
1552900_a_at	2.0462
1552902_a_at	2.6546
1552903_at	3.0562
1552904_at	2.1953
1552906_at	2.8932
1552908_at	5.0784
1552910_at	2.4337
1552911_at	2.387
1552912_a_at	2.1887
1552913_at	2.4576
1552914_a_at	3.3113
1552915_at	2.5616
1552917_at	2.6985
1552919_at	3.0552
1552921_a_at	4.0287
1552922_at	2.301
1552923_a_at	2.5013
1552924_a_at	4.3691
1552925_at	1.9352
1552927_at	2.9167
1552928_s_at	3.1247
1552929_at	2.4618
1552930_at	4.3034
1552931_a_at	4.4248
1552932_at	2.3544
1552933_at	2.8226
1552935_at	3.7849
1552937_s_at	3.8476
1552938_at	2.4771
1552939_at	2.7184
1552940_at	2.8372
1552942_at	2.849
1552943_at	1.9457
1552944_a_at	2.9559
1552946_at	3.165
1552947_x_at	3.0859
1552948_at	2.5685
1552950_at	2.4345
1552952_at	2.8259
1552953_a_at	2.9659
1552954_at	2.4375
1552955_at	2.7352
1552957_at	2.5348
1552960_at	3.3736
1552961_at	2.4427
1552964_at	2.2827
1552965_a_at	2.517
1552967_at	2.1828
1552969_a_at	3.0646
1552970_s_at	3.2801
1552971_at	2.3174
1552972_at	2.2863
1552973_at	2.2754
1552974_at	3.0888
1552975_x_at	3.8541
1552976_at	2.5017
1552977_a_at	4.8454
1552978_a_at	3.5411
1552979_at	3.0906
1552980_at	10.9417
1552982_a_at	2.296
1552985_at	2.9302
1552986_at	4.3295
1552987_a_at	1.8142
1552988_at	2.5224
1552990_at	2.5796
1552991_at	2.4859
1552993_at	2.1574
1552995_at	2.6008
1552997_a_at	2.4158
1552998_at	2.2533
1552999_a_at	3.0841
1553002_at	2.7207
1553003_at	3.2144
1553004_at	2.6247
1553006_at	2.0639
1553007_a_at	3.6176
1553009_s_at	2.4264
1553011_at	2.565
1553013_at	1.7742
1553015_a_at	3.5419
1553016_at	2.2858
1553019_at	2.6874
1553020_at	2.6814
1553021_s_at	2.6677
1553022_at	2.54
1553023_a_at	3.417
1553024_at	2.006
1553025_at	3.7197
1553027_a_at	2.5551
1553028_at	3.2147
1553030_a_at	5.3905
1553031_at	5.144
1553032_at	2.1174
1553033_at	2.3316
1553034_at	5.2012
1553036_at	2.8554
1553037_a_at	3.7873
1553039_a_at	3.2363
1553041_at	2.4274
1553042_a_at	3.1937
1553043_a_at	2.5999
1553044_at	2.2647
1553045_at	2.7211
1553046_s_at	2.9053
1553047_at	2.8836
1553048_a_at	3.49
1553051_s_at	2.8835
1553052_at	2.8984
1553053_at	2.384
1553055_a_at	3.2894
1553057_at	3.8296
1553058_at	3.1748
1553059_at	2.8753
1553060_at	2.4067
1553061_at	2.4242
1553062_at	5.8743
1553063_at	3.2454
1553064_at	3.2668
1553066_at	1.952
1553067_a_at	6.1949
1553069_at	2.6298
1553070_a_at	2.212
1553071_a_at	2.6736
1553072_at	5.5754
1553074_at	2.1594
1553075_a_at	2.1146
1553076_at	2.408
1553077_at	5.2427
1553078_at	2.9899
1553079_at	2.3914
1553080_at	2.5197
1553081_at	8.3133
1553082_at	2.8335
1553083_at	2.4153
1553084_at	2.273
1553086_at	2.3969
1553087_at	2.2171
1553088_a_at	2.6288
1553089_a_at	3.4092
1553093_a_at	2.6083
1553094_at	3.4987
1553096_s_at	3.9921
1553099_at	5.5702
1553101_a_at	7.1301
1553102_a_at	7.044
1553103_at	9.4755
1553105_s_at	4.0421
1553106_at	4.7678
1553107_s_at	5.4245
1553108_at	5.0369
1553111_a_at	8.2024
1553112_s_at	3.7905
1553113_s_at	10.1896
1553114_a_at	8.8867
1553115_at	3.3686
1553117_a_at	5.8715
1553118_at	4.9466
1553120_at	2.4112
1553122_s_at	5.1522
1553123_at	2.6512
1553125_x_at	2.5944
1553126_a_at	2.7512
1553127_a_at	3.6615
1553129_at	3.3031
1553130_at	3.4874
1553131_a_at	2.7977
1553132_a_at	7.1322
1553133_at	2.5982
1553134_s_at	2.5056
1553136_at	3.4841
1553137_s_at	3.5561
1553138_a_at	2.5551
1553139_s_at	3.1399
1553140_at	4.2847
1553141_at	3.1709
1553142_at	5.1884
1553145_at	6.042
1553146_at	2.3105
1553147_at	2.7897
1553148_a_at	3.2885
1553150_at	4.5107
1553151_at	2.6201
1553153_at	1.8403
1553155_x_at	1.8967
1553156_at	3.5304
1553157_at	2.6575
1553158_at	3.0063
1553159_at	2.9502
1553162_x_at	3.4371
1553163_at	3.2485
1553165_at	3.9513
1553166_at	2.0583
1553167_a_at	4.6812
1553168_at	2.3606
1553169_at	2.1194
1553171_x_at	1.9196
1553172_at	3.5142
1553174_at	3.0683
1553175_s_at	4.5478
1553176_at	2.0702
1553177_at	2.5752
1553178_a_at	2.2665
1553179_at	2.5649
1553180_at	2.5792
1553181_at	2.2148
1553183_at	2.2607
1553185_at	11.7617
1553186_x_at	10.3486
1553188_s_at	2.8146
1553190_s_at	3.3337
1553191_at	2.7071
1553192_at	2.9654
1553193_at	4.5162
1553194_at	3.8276
1553196_a_at	2.185
1553197_at	2.9763
1553199_at	2.3063
1553202_at	3.9767
1553204_at	2.5988
1553205_at	3.0386
1553207_at	3.3391
1553208_s_at	4.5758
1553209_at	2.4548
1553211_at	3.3676
1553212_at	6.3621
1553213_a_at	4.227
1553214_a_at	7.1975
1553215_s_at	4.1902
1553216_at	3.3344
1553217_s_at	2.8258
1553218_a_at	7.0349
1553219_a_at	2.5634
1553220_at	3.3133
1553221_at	2.6961
1553222_at	2.9476
1553224_at	2.4589
1553225_s_at	4.3458
1553226_at	2.4938
1553227_s_at	6.6503
1553228_at	4.084
1553229_at	3.4212
1553232_at	3.2738
1553234_at	3.3448
1553235_at	2.4351
1553237_x_at	2.5376
1553238_a_at	2.8367
1553239_at	3.5293
1553241_at	2.3559
1553243_at	5.7516
1553244_at	2.8961
1553246_a_at	2.1576
1553247_a_at	6.5404
1553248_at	3.6769
1553249_at	3.4533
1553252_a_at	7.729
1553253_at	3.0565
1553254_at	2.3625
1553255_at	1.2936
1553257_at	2.3123
1553258_at	3.0645
1553260_s_at	3.0961
1553261_x_at	1.9464
1553262_a_at	2.7841
1553263_at	3.1959
1553264_a_at	2.8446
1553265_at	2.5355
1553266_at	2.5079
1553267_a_at	2.7241
1553268_at	3.0316
1553269_at	5.8949
1553271_at	6.8054
1553272_at	2.3623
1553274_a_at	9.6414
1553275_s_at	6.0086
1553276_at	1.8247
1553277_at	2.4711
1553279_at	3.3967
1553280_at	3.1969
1553281_at	2.3566
1553282_at	2.4392
1553284_s_at	2.7456
1553285_s_at	3.1399
1553286_at	4.2738
1553288_a_at	3.3989
1553292_s_at	8.0605
1553293_at	2.3956
1553295_at	2.3628
1553296_at	7.0194
1553297_a_at	3.4041
1553298_at	2.4899
1553299_at	3.0032
1553300_a_at	3.2884
1553301_a_at	3.0524
1553303_at	2.8211
1553304_at	3.9858
1553306_at	3.8301
1553310_at	2.7559
1553311_at	3.8569
1553313_s_at	7.3186
1553314_a_at	2.3914
1553315_at	4.7094
1553316_at	2.7094
1553317_s_at	2.3808
1553318_at	2.6572
1553319_at	2.8645
1553320_s_at	1.9332
1553321_a_at	2.5161
1553322_s_at	3.2046
1553323_a_at	4.4562
1553325_at	2.4411
1553326_at	2.6039
1553327_a_at	2.2738
1553328_a_at	4.5236
1553329_at	2.3047
1553330_at	2.3133
1553333_at	4.7052
1553335_x_at	3.557
1553336_a_at	1.8269
1553338_at	3.4232
1553340_s_at	2.7651
1553341_at	2.4726
1553344_at	2.1483
1553346_a_at	2.7428
1553347_s_at	2.4751
1553348_a_at	5.056
1553349_at	5.7907
1553350_at	2.4946
1553351_at	2.0414
1553352_x_at	4.1543
1553354_a_at	3.8145
1553355_at	2.6261
1553356_at	2.1299
1553357_at	2.5383
1553359_at	4.1319
1553361_x_at	4.0336
1553362_at	1.9769
1553363_at	3.3316
1553364_at	5.4594
1553365_at	2.7757
1553366_s_at	3.1857
1553367_a_at	2.7406
1553369_at	2.7532
1553371_at	2.1707
1553372_at	2.4881
1553373_at	1.7741
1553374_at	2.5499
1553375_at	2.3936
1553376_a_at	2.4009
1553378_a_at	2.0736
1553380_at	2.7748
1553383_at	2.9788
1553385_at	2.4674
1553386_at	3.5423
1553387_at	3.0018
1553388_at	2.9714
1553389_at	3.3748
1553390_at	2.5065
1553391_at	2.2849
1553392_at	4.4038
1553394_a_at	5.077
1553395_a_at	3.2223
1553396_a_at	2.6621
1553397_at	2.4508
1553398_at	2.5755
1553399_a_at	5.9151
1553400_a_at	5.8598
1553401_at	2.9907
1553402_a_at	2.5628
1553403_at	2.6958
1553405_a_at	3.0057
1553407_at	4.4401
1553409_at	2.5177
1553410_a_at	2.2556
1553411_s_at	1.7276
1553412_at	3.4974
1553413_at	2.9034
1553415_at	1.8471
1553417_at	2.0049
1553418_a_at	1.9081
1553420_at	2.3787
1553422_s_at	2.6772
1553423_a_at	4.3148
1553424_at	2.6282
1553425_at	2.9731
1553426_at	2.9606
1553427_at	2.9138
1553428_at	2.2443
1553429_at	2.9638
1553430_a_at	1.7652
1553432_s_at	2.354
1553433_at	3.7231
1553434_at	3.4995
1553435_at	3.2269
1553436_at	1.8146
1553437_at	2.6139
1553438_at	2.6606
1553439_at	2.6361
1553440_at	2.6865
1553441_at	1.9405
1553442_a_at	2.7908
1553443_at	2.5479
1553444_a_at	3.1724
1553446_at	2.1451
1553447_at	2.2643
1553448_at	1.9862
1553449_at	2.3176
1553450_s_at	1.6867
1553451_at	2.3707
1553452_at	3.3235
1553453_at	3.4257
1553454_at	3.6638
1553456_at	2.3448
1553457_at	2.0396
1553458_at	2.6386
1553459_at	2.837
1553460_at	2.228
1553461_at	2.0741
1553462_at	3.238
1553464_at	2.1481
1553465_a_at	3.7614
1553466_at	2.9033
1553467_at	2.0717
1553468_at	2.1597
1553470_at	2.1235
1553471_at	2.4463
1553472_at	2.666
1553474_at	2.4595
1553475_at	2.828
1553478_at	2.3486
1553479_at	2.9326
1553482_at	3.0753
1553483_at	3.5979
1553484_at	2.4927
1553485_at	2.6671
1553486_a_at	1.9806
1553488_at	2.4997
1553489_a_at	2.3987
1553491_at	2.3101
1553492_a_at	1.7461
1553493_a_at	3.9887
1553494_at	4.7516
1553497_at	1.8784
1553498_at	2.4444
1553499_s_at	3.9347
1553500_at	2.3653
1553502_a_at	2.6722
1553504_at	2.1681
1553505_at	7.5694
1553506_at	3.2799
1553507_a_at	1.6698
1553508_at	2.4311
1553510_s_at	4.7548
1553511_at	2.6588
1553512_at	2.7144
1553513_at	2.6491
1553514_a_at	2.2362
1553515_at	2.8501
1553517_at	2.4603
1553518_at	2.1256
1553519_at	1.9825
1553521_at	2.2451
1553523_at	2.3553
1553524_at	2.2554
1553525_at	2.6842
1553526_at	2.4368
1553527_at	2.6119
1553528_a_at	8.8496
1553529_at	2.0743
1553530_a_at	6.2739
1553531_at	2.6011
1553532_a_at	2.983
1553533_at	2.4778
1553534_at	2.8702
1553535_a_at	4.037
1553536_at	5.6933
1553537_at	5.2159
1553538_s_at	13.695
1553539_at	4.0896
1553540_a_at	2.4228
1553541_at	1.7909
1553542_at	3.4153
1553544_at	2.8343
1553545_at	2.2151
1553546_at	2.0169
1553547_at	4.2128
1553549_at	2.1192
1553550_at	2.8018
1553551_s_at	13.5809
1553552_at	2.907
1553553_at	2.8762
1553555_at	2.7235
1553556_at	1.8501
1553558_at	1.9347
1553559_at	2.8076
1553560_at	2.8943
1553561_at	1.9903
1553562_at	3.1454
1553564_at	3.7154
1553565_s_at	2.8989
1553566_at	2.5661
1553567_s_at	13.1036
1553568_a_at	3.1508
1553569_at	13.9512
1553570_x_at	14.1141
1553572_a_at	3.1492
1553573_s_at	2.2758
1553574_at	3.0669
1553575_at	13.7437
1553579_a_at	2.3765
1553581_s_at	10.8394
1553582_a_at	2.7494
1553583_a_at	7.9627
1553584_at	2.6396
1553585_a_at	3.3911
1553586_at	2.6151
1553587_a_at	4.708
1553588_at	13.3234
1553589_a_at	9.7463
1553590_at	3.7651
1553591_at	2.7247
1553592_x_at	2.5462
1553593_a_at	2.9
1553594_a_at	3.9779
1553599_a_at	8.1281
1553600_at	2.5608
1553601_a_at	2.4825
1553602_at	12.8796
1553603_s_at	8.2613
1553604_at	4.8487
1553605_a_at	5.447
1553607_at	2.4249
1553608_a_at	2.6014
1553611_s_at	2.8492
1553612_at	5.2105
1553613_s_at	7.1737
1553614_a_at	2.9591
1553618_at	3.016
1553619_a_at	1.9923
1553620_at	2.4678
1553622_a_at	2.0014
1553623_at	2.1793
1553625_at	2.869
1553626_a_at	2.9677
1553627_s_at	3.9915
1553629_a_at	2.3028
1553630_at	2.3065
1553633_s_at	4.1856
1553634_a_at	2.8925
1553635_s_at	4.2333
1553636_at	1.8423
1553637_s_at	2.5283
1553639_a_at	3.6307
1553640_at	3.0791
1553641_a_at	2.1696
1553642_at	3.0797
1553644_at	2.2875
1553645_at	3.6348
1553646_at	2.6428
1553647_at	3.2717
1553651_at	2.7928
1553652_a_at	3.144
1553654_at	2.3595
1553655_at	2.2183
1553656_at	2.0426
1553657_at	2.2434
1553658_at	3.0544
1553660_at	3.4079
1553661_a_at	2.4272
1553663_a_at	3.1494
1553666_at	3.4511
1553668_at	5.4864
1553670_at	2.6266
1553672_at	3.6788
1553673_at	3.4435
1553674_at	2.3768
1553675_at	2.4293
1553677_a_at	5.9806
1553678_a_at	8.3308
1553679_s_at	3.7106
1553681_a_at	2.7082
1553682_at	4.0554
1553683_s_at	3.7471
1553684_at	2.7379
1553685_s_at	3.7006
1553686_at	4.3063
1553688_at	2.8912
1553689_s_at	7.2124
1553690_at	3.1871
1553691_at	3.7819
1553693_s_at	9.9911
1553694_a_at	4.7049
1553695_a_at	4.7128
1553696_s_at	5.7538
1553697_at	4.8958
1553698_a_at	3.6296
1553701_a_at	3.3889
1553702_at	2.6341
1553703_at	6.578
1553704_x_at	6.2648
1553705_a_at	3.7632
1553706_at	3.1574
1553708_at	2.2128
1553709_a_at	7.2893
1553710_at	4.8924
1553711_a_at	4.9242
1553713_a_at	3.8348
1553715_s_at	3.9076
1553717_at	5.9303
1553718_at	10.238
1553719_s_at	8.6717
1553720_a_at	3.2208
1553721_at	2.247
1553722_s_at	3.324
1553723_at	2.6729
1553725_s_at	3.4246
1553726_s_at	4.0797
1553727_at	2.5607
1553728_at	2.7882
1553729_s_at	2.4795
1553730_x_at	2.2359
1553732_s_at	3.1673
1553734_at	3.0302
1553736_at	2.8848
1553739_at	2.3748
1553740_a_at	2.83
1553741_at	2.8216
1553743_at	5.9103
1553746_a_at	3.4326
1553747_at	2.2014
1553749_at	8.7557
1553750_a_at	4.2962
1553752_at	3.3657
1553755_at	3.1372
1553756_at	2.7294
1553757_at	6.1315
1553759_at	4.8187
1553761_at	2.749
1553764_a_at	9.4636
1553765_a_at	2.2224
1553768_a_at	4.5012
1553769_at	2.7318
1553770_a_at	2.8841
1553772_at	5.0424
1553775_at	4.0402
1553776_at	2.4911
1553778_at	2.3294
1553780_at	3.4022
1553781_at	3.018
1553785_at	5.5782
1553787_at	5.5081
1553789_a_at	4.761
1553792_at	2.8307
1553793_a_at	3.9977
1553794_at	2.416
1553796_at	2.5616
1553797_a_at	2.4683
1553798_a_at	3.3627
1553799_at	4.1861
1553801_a_at	4.11
1553802_a_at	2.9786
1553803_at	2.8572
1553804_a_at	3.0051
1553805_at	3.1838
1553808_a_at	2.4291
1553809_a_at	2.219
1553810_a_at	2.5478
1553811_at	2.7004
1553812_at	3.0208
1553813_s_at	2.2071
1553815_a_at	5.1511
1553817_at	2.7668
1553818_x_at	2.8117
1553821_at	2.667
1553822_at	3.1212
1553823_a_at	2.8075
1553826_a_at	2.1286
1553828_at	2.6583
1553829_at	5.3895
1553830_s_at	2.6771
1553831_at	2.5403
1553832_at	3.2073
1553834_at	3.6247
1553835_a_at	4.6091
1553837_at	2.5573
1553838_at	2.492
1553839_at	5.2905
1553840_a_at	5.329
1553842_at	2.6238
1553843_at	3.093
1553844_a_at	3.6012
1553845_x_at	3.6245
1553846_at	2.5009
1553847_a_at	2.5961
1553849_at	2.1748
1553850_at	2.2677
1553851_at	1.9925
1553852_at	3.0791
1553856_s_at	2.3938
1553857_at	5.2413
1553858_at	8.7839
1553859_at	3.0692
1553860_at	2.2706
1553861_at	6.2656
1553863_at	2.0517
1553864_at	2.9014
1553865_a_at	2.2225
1553868_a_at	2.063
1553869_at	2.5534
1553871_at	2.5141
1553872_at	3.5234
1553873_at	2.8662
1553874_a_at	2.3889
1553875_s_at	2.1734
1553876_at	2.9236
1553878_at	2.7283
1553879_a_at	2.8083
1553880_at	3.6358
1553881_at	2.9724
1553882_at	3.9968
1553883_at	2.0557
1553885_x_at	1.7703
1553886_at	2.6224
1553887_at	2.5827
1553888_at	2.8233
1553889_at	3.096
1553890_s_at	4.0001
1553891_at	2.892
1553893_at	2.9758
1553894_at	6.1742
1553895_at	2.2668
1553898_a_at	2.4248
1553900_s_at	3.5013
1553901_x_at	4.1349
1553905_at	2.2263
1553906_s_at	11.9133
1553907_a_at	2.7239
1553909_x_at	3.459
1553910_at	2.6337
1553911_at	3.2454
1553912_at	2.3883
1553914_at	2.3187
1553915_at	3.5819
1553917_at	2.9547
1553918_at	3.2943
1553919_at	2.9254
1553920_at	3.0631
1553923_at	1.9495
1553924_at	2.7885
1553927_at	2.1506
1553928_at	5.1766
1553929_at	7.5156
